station_code,datetime_UTC,t_out,rh_out,dew_point,wind_s,lat,long,time_zone
724950-23254,2023-07-01T21:00:00Z,37.8,22.261705641469955,12.8,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-01T22:00:00Z,38.3,20.804468814449216,12.2,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-01T23:00:00Z,39.4,18.927814111883052,11.7,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T00:00:00Z,38.3,22.37498740025802,13.3,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T01:00:00Z,37.2,26.589775259018822,15,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T02:00:00Z,32.2,32.879869762666104,13.9,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T03:00:00Z,30.6,33.56422549773158,12.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T04:00:00Z,28.9,38.30458279643468,13.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T05:00:00Z,25.6,45.0824277757879,12.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T06:00:00Z,24.4,46.583917124913214,12.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T07:00:00Z,22.8,53.383185721364256,12.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T08:00:00Z,21.1,59.233609044046695,12.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T09:00:00Z,20.6,61.08577451158831,12.8,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T10:00:00Z,18.9,70.11578758054588,13.3,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T11:00:00Z,17.8,78.07492081243439,13.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T12:00:00Z,17.8,78.07492081243439,13.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T13:00:00Z,18.9,72.8897831390921,13.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T14:00:00Z,21.7,63.330558916247746,14.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T15:00:00Z,25,51.85518360290964,14.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T16:00:00Z,27.8,43.897340406000765,14.4,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T17:00:00Z,30.6,34.683025938862016,13.3,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T18:00:00Z,33.3,23.831692154264385,10,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T19:00:00Z,35.6,19.3956245839925,8.9,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T20:00:00Z,36.1,19.505857434281197,9.4,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T21:00:00Z,37.2,17.717466093497265,8.9,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T22:00:00Z,38.3,14.816775089031426,7.2,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-02T23:00:00Z,37.8,15.884155727482153,7.8,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T00:00:00Z,36.1,17.484277272230532,7.8,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T01:00:00Z,34.4,20.768429474469414,8.9,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T02:00:00Z,32.2,20.26721860191146,6.7,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T03:00:00Z,30,22.1046777001108,6.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T04:00:00Z,28.3,21.699291046616935,4.4,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T05:00:00Z,26.1,26.91675178191215,5.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T06:00:00Z,24.4,26.48141106937481,3.9,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T07:00:00Z,23.3,29.332034175497935,4.4,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T08:00:00Z,22.2,34.11766375912876,5.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T09:00:00Z,21.1,37.79716707313705,6.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T10:00:00Z,20,47.025252761515226,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T11:00:00Z,19.4,48.81517273841259,8.3,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T12:00:00Z,20,50.63931191724341,9.4,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T13:00:00Z,20,54.85694828774336,10.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T14:00:00Z,21.7,53.12138900183665,11.7,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T15:00:00Z,21.7,57.09200106000137,12.8,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T16:00:00Z,24.4,48.452326552421056,12.8,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T17:00:00Z,26.7,40.58732216455727,12.2,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T18:00:00Z,30,23.85231973877991,7.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T19:00:00Z,30.6,23.02845620386848,7.2,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T20:00:00Z,30.6,19.761502963188867,5,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T21:00:00Z,31.1,17.75777974354127,3.9,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T22:00:00Z,30.6,15.620955228755399,1.7,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-03T23:00:00Z,29.4,17.382723682494568,2.2,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T00:00:00Z,28.3,19.37090736782573,2.8,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T01:00:00Z,25.6,26.602555554815403,5,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T02:00:00Z,22.8,36.71631065987135,7.2,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T03:00:00Z,19.4,48.81517273841259,8.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T04:00:00Z,NA,NA,NA,NA,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T05:00:00Z,16.7,62.28356678863104,9.4,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T06:00:00Z,15,75.1628672087991,10.6,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T07:00:00Z,14.4,80.72617308430206,11.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T08:00:00Z,13.9,80.6628838633396,10.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T09:00:00Z,13.9,80.6628838633396,10.6,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T10:00:00Z,13.9,80.6628838633396,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T11:00:00Z,13.3,83.84829017070783,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T12:00:00Z,13.3,82.21733924637493,10.3,3.5999999999999996,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T13:00:00Z,13.700000000000001,80.63738534957375,10.4,4.266666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T14:00:00Z,14.7,76.63637490115323,10.6,4.85,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T15:00:00Z,16.7,69.72003162354459,11.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T16:00:00Z,18.9,60.718440418554245,11.1,NA,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T17:00:00Z,21.7,53.12138900183665,11.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T18:00:00Z,23.9,46.45820805806814,11.7,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T19:00:00Z,25,40.417159154468536,10.6,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T20:00:00Z,26.7,39.270522696586255,11.7,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T21:00:00Z,28.9,32.04490581150494,10.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T22:00:00Z,27.2,34.039951526660275,10,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-04T23:00:00Z,26.1,37.83576195861305,10.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T00:00:00Z,25.6,34.78188263215286,8.9,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T01:00:00Z,23.3,38.383386159222866,8.3,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T02:00:00Z,20.6,47.17938530084436,8.9,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T03:00:00Z,17.2,60.34429332402718,9.4,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T04:00:00Z,15.6,69.51824803650307,10,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T05:00:00Z,15,72.23481564768205,10,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T06:00:00Z,13.9,77.52337556190764,10,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T07:00:00Z,13.9,80.6628838633396,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T08:00:00Z,13.9,80.6628838633396,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T09:00:00Z,13.3,80.58638832204204,10,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T10:00:00Z,13.95,81.47428178536494,10.8,4.35,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T11:00:00Z,13.9,80.6628838633396,10.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T12:00:00Z,13.9,80.6628838633396,10.6,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T13:00:00Z,14.4,78.10988259350735,10.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T14:00:00Z,14.4,78.10988259350735,10.6,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T15:00:00Z,16,71.70448877088539,10.85,3.475,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T16:00:00Z,18.3,65.57838182734778,11.7,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T17:00:00Z,20.6,56.84109358801602,11.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T18:00:00Z,21.7,53.12138900183665,11.7,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T19:00:00Z,22.8,47.737451864759024,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T20:00:00Z,23.3,46.306630460872675,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T21:00:00Z,23.9,43.193103499957594,10.6,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T22:00:00Z,23.9,43.193103499957594,10.6,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-05T23:00:00Z,23.3,44.794958410990084,10.6,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T00:00:00Z,21.1,52.97740443006095,11.1,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T01:00:00Z,18.9,60.718440418554245,11.1,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T02:00:00Z,16.7,72.524126285539,11.7,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T03:00:00Z,15.6,77.76714748982062,11.7,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T04:00:00Z,15.6,77.76714748982062,11.7,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T05:00:00Z,15,77.6817128385579,11.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T06:00:00Z,14.4,80.72617308430206,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T07:00:00Z,13.9,83.3635564935708,11.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T08:00:00Z,14.233333333333334,81.60530088739164,11.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T09:00:00Z,14.4,80.72617308430206,11.1,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T10:00:00Z,14.4,78.10988259350735,10.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T11:00:00Z,14.4,80.72617308430206,11.1,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T12:00:00Z,14.4,80.72617308430206,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T13:00:00Z,14.4,80.72617308430206,11.1,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T14:00:00Z,15,77.6817128385579,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T15:00:00Z,15.975,76.34384447486023,11.774999999999999,5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T16:00:00Z,17.8,67.66701971234745,11.7,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T17:00:00Z,18.9,63.165006285212776,11.7,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T18:00:00Z,21.1,55.116004963008,11.7,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T19:00:00Z,22.2,51.51969386753286,11.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T20:00:00Z,23.3,46.306630460872675,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T21:00:00Z,23.9,41.49822832091399,10,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T22:00:00Z,23.9,44.65145673688197,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-06T23:00:00Z,23.9,48.01237376545995,12.2,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T00:00:00Z,21.1,55.116004963008,11.7,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T01:00:00Z,20,56.70303784523216,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T02:00:00Z,17.2,67.5523756706034,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T03:00:00Z,15.6,74.76299658632298,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T04:00:00Z,15,77.6817128385579,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T05:00:00Z,14.4,80.72617308430206,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T06:00:00Z,13.9,83.3635564935708,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T07:00:00Z,13.9,83.3635564935708,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T08:00:00Z,13.9,83.3635564935708,11.1,7.45,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T09:00:00Z,13.9,83.3635564935708,11.1,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T10:00:00Z,13.3,86.65420428871182,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T11:00:00Z,13.3,83.84829017070783,10.6,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T12:00:00Z,13.3,83.84829017070783,10.6,6.366666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T13:00:00Z,13.3,83.84829017070783,10.6,6.95,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T14:00:00Z,13.9,80.6628838633396,10.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T15:00:00Z,15.6,74.76299658632298,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T16:00:00Z,16.7,69.72003162354459,11.1,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T17:00:00Z,17.8,65.04840173344338,11.1,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T18:00:00Z,19.4,58.8558038739781,11.1,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T19:00:00Z,20,56.70303784523216,11.1,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T20:00:00Z,21.1,52.97740443006095,11.1,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T21:00:00Z,21.7,51.059183082620585,11.1,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T22:00:00Z,21.7,51.059183082620585,11.1,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-07T23:00:00Z,21.1,52.97740443006095,11.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T00:00:00Z,20,56.70303784523216,11.1,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T01:00:00Z,17.8,62.934395966521585,10.6,10.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T02:00:00Z,16.7,67.4562257488814,10.6,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T03:00:00Z,15,75.1628672087991,10.6,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T04:00:00Z,14.4,75.06850763960622,10,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T05:00:00Z,14.4,75.06850763960622,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T06:00:00Z,13.9,77.52337556190764,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T07:00:00Z,13.9,77.52337556190764,10,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T08:00:00Z,13.3,80.58638832204204,10,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T09:00:00Z,13.3,80.58638832204204,10,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T10:00:00Z,12.8,79.98790539622009,9.4,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T11:00:00Z,12.8,79.98790539622009,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T12:00:00Z,12.2,83.17287000927973,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T13:00:00Z,13.3,77.43606495233412,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T14:00:00Z,14.4,75.06850763960622,10,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T15:00:00Z,15.6,69.51824803650307,10,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T16:00:00Z,17.2,62.80741467372613,10,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T17:00:00Z,18.9,56.44771077465719,10,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T18:00:00Z,20.6,50.7882781182307,10,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T19:00:00Z,21.7,47.4598010808622,10,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T20:00:00Z,22.2,46.02666180484296,10,10.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T21:00:00Z,22.2,46.02666180484296,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T22:00:00Z,22.8,44.36926634898942,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-08T23:00:00Z,22.8,44.36926634898942,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T00:00:00Z,21.1,49.24459209779341,10,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T01:00:00Z,18.9,56.44771077465719,10,8.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T02:00:00Z,16.7,64.82476467796151,10,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T03:00:00Z,14.4,75.06850763960622,10,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T04:00:00Z,13.9,77.52337556190764,10,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T05:00:00Z,13.3,77.43606495233412,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T06:00:00Z,13.3,77.43606495233412,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T07:00:00Z,12.8,79.98790539622009,9.4,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T08:00:00Z,12.8,79.98790539622009,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T09:00:00Z,12.8,79.98790539622009,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T10:00:00Z,12.8,79.98790539622009,9.4,5.95,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T11:00:00Z,12.8,79.98790539622009,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T12:00:00Z,12.8,79.98790539622009,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T13:00:00Z,13.3,74.89365474950532,8.9,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T14:00:00Z,13.3,77.43606495233412,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T15:00:00Z,13.9,74.49131157426844,9.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T16:00:00Z,15,72.23481564768205,10,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T17:00:00Z,16.7,62.28356678863104,9.4,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T18:00:00Z,17.5,60.44563461796734,9.7,6.95,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T19:00:00Z,20,50.63931191724341,9.4,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T20:00:00Z,20.6,50.7882781182307,10,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T21:00:00Z,21.1,49.24459209779341,10,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T22:00:00Z,21.7,47.4598010808622,10,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-09T23:00:00Z,21.1,51.25106540502177,10.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T00:00:00Z,21.1,51.25106540502177,10.6,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T01:00:00Z,19.4,61.22831304283206,11.7,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T02:00:00Z,17.8,67.66701971234745,11.7,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T03:00:00Z,16.1,75.33403149233504,11.7,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T04:00:00Z,15.6,77.76714748982062,11.7,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T05:00:00Z,15,80.80157769893535,11.7,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T06:00:00Z,14.4,83.96668340720885,11.7,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T07:00:00Z,13.9,83.3635564935708,11.1,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T08:00:00Z,13.9,83.3635564935708,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T09:00:00Z,13.9,83.3635564935708,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T10:00:00Z,13.3,86.65420428871182,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T11:00:00Z,13.3,86.65420428871182,11.1,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T12:00:00Z,13.05,88.07993194468563,11.1,5.95,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T13:00:00Z,12.9,88.63994485132193,11.05,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T14:00:00Z,13.600000000000001,85.0088803911413,11.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T15:00:00Z,15.6,74.76299658632298,11.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T16:00:00Z,17.2,67.5523756706034,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T17:00:00Z,19.4,61.22831304283206,11.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T18:00:00Z,22.2,53.24073470458243,12.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T19:00:00Z,24.4,46.583917124913214,12.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T20:00:00Z,27.2,39.39908676419477,12.2,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T21:00:00Z,28.3,36.91708097774539,12.2,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T22:00:00Z,29.4,31.116974921236146,10.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-10T23:00:00Z,30,30.04215172747245,10.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T00:00:00Z,29.4,35.99935935314684,12.8,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T01:00:00Z,27.8,40.868076683867,13.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T02:00:00Z,25.6,45.0824277757879,12.8,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T03:00:00Z,23.9,46.45820805806814,11.7,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T04:00:00Z,21.7,53.12138900183665,11.7,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T05:00:00Z,18.9,65.26926581053834,12.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T06:00:00Z,16.1,77.83784788529785,12.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T07:00:00Z,15,83.48466239964736,12.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T08:00:00Z,14.4,86.75348017118375,12.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T09:00:00Z,14.4,86.75348017118375,12.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-07-11T10:00:00Z,14.4,86.75348017118375,12.2,2.1,37.978,-122.0311,America/Los_Angeles
