air_temp,dni,ghi,period_end,period
11,0,0,2023-11-15T14:45:00Z,PT15M
11,0,1,2023-11-15T15:00:00Z,PT15M
11,0,12,2023-11-15T15:15:00Z,PT15M
11,0,38,2023-11-15T15:30:00Z,PT15M
11,27,64,2023-11-15T15:45:00Z,PT15M
11,22,75,2023-11-15T16:00:00Z,PT15M
12,0,90,2023-11-15T16:15:00Z,PT15M
12,21,133,2023-11-15T16:30:00Z,PT15M
12,238,208,2023-11-15T16:45:00Z,PT15M
13,179,225,2023-11-15T17:00:00Z,PT15M
13,300,274,2023-11-15T17:15:00Z,PT15M
13,124,259,2023-11-15T17:30:00Z,PT15M
14,143,282,2023-11-15T17:45:00Z,PT15M
14,0,223,2023-11-15T18:00:00Z,PT15M
14,4,218,2023-11-15T18:15:00Z,PT15M
15,0,225,2023-11-15T18:30:00Z,PT15M
15,30,310,2023-11-15T18:45:00Z,PT15M
15,77,342,2023-11-15T19:00:00Z,PT15M
16,190,383,2023-11-15T19:15:00Z,PT15M
16,175,387,2023-11-15T19:30:00Z,PT15M
17,214,401,2023-11-15T19:45:00Z,PT15M
17,31,343,2023-11-15T20:00:00Z,PT15M
17,354,441,2023-11-15T20:15:00Z,PT15M
18,489,472,2023-11-15T20:30:00Z,PT15M
18,187,383,2023-11-15T20:45:00Z,PT15M
18,317,411,2023-11-15T21:00:00Z,PT15M
18,81,302,2023-11-15T21:15:00Z,PT15M
18,0,197,2023-11-15T21:30:00Z,PT15M
18,44,272,2023-11-15T21:45:00Z,PT15M
18,498,388,2023-11-15T22:00:00Z,PT15M
18,509,365,2023-11-15T22:15:00Z,PT15M
18,192,280,2023-11-15T22:30:00Z,PT15M
18,197,257,2023-11-15T22:45:00Z,PT15M
18,8,146,2023-11-15T23:00:00Z,PT15M
19,0,138,2023-11-15T23:15:00Z,PT15M
19,0,101,2023-11-15T23:30:00Z,PT15M
19,0,100,2023-11-15T23:45:00Z,PT15M
19,0,70,2023-11-16T00:00:00Z,PT15M
19,0,39,2023-11-16T00:15:00Z,PT15M
19,0,28,2023-11-16T00:30:00Z,PT15M
18,0,9,2023-11-16T00:45:00Z,PT15M
18,0,1,2023-11-16T01:00:00Z,PT15M
18,0,0,2023-11-16T01:15:00Z,PT15M
17,0,0,2023-11-16T01:30:00Z,PT15M
17,0,0,2023-11-16T01:45:00Z,PT15M
16,0,0,2023-11-16T02:00:00Z,PT15M
15,0,0,2023-11-16T02:15:00Z,PT15M
15,0,0,2023-11-16T02:30:00Z,PT15M
15,0,0,2023-11-16T02:45:00Z,PT15M
15,0,0,2023-11-16T03:00:00Z,PT15M
14,0,0,2023-11-16T03:15:00Z,PT15M
14,0,0,2023-11-16T03:30:00Z,PT15M
14,0,0,2023-11-16T03:45:00Z,PT15M
14,0,0,2023-11-16T04:00:00Z,PT15M
14,0,0,2023-11-16T04:15:00Z,PT15M
14,0,0,2023-11-16T04:30:00Z,PT15M
14,0,0,2023-11-16T04:45:00Z,PT15M
14,0,0,2023-11-16T05:00:00Z,PT15M
14,0,0,2023-11-16T05:15:00Z,PT15M
14,0,0,2023-11-16T05:30:00Z,PT15M
14,0,0,2023-11-16T05:45:00Z,PT15M
14,0,0,2023-11-16T06:00:00Z,PT15M
14,0,0,2023-11-16T06:15:00Z,PT15M
14,0,0,2023-11-16T06:30:00Z,PT15M
14,0,0,2023-11-16T06:45:00Z,PT15M
14,0,0,2023-11-16T07:00:00Z,PT15M
14,0,0,2023-11-16T07:15:00Z,PT15M
14,0,0,2023-11-16T07:30:00Z,PT15M
14,0,0,2023-11-16T07:45:00Z,PT15M
14,0,0,2023-11-16T08:00:00Z,PT15M
14,0,0,2023-11-16T08:15:00Z,PT15M
14,0,0,2023-11-16T08:30:00Z,PT15M
14,0,0,2023-11-16T08:45:00Z,PT15M
14,0,0,2023-11-16T09:00:00Z,PT15M
14,0,0,2023-11-16T09:15:00Z,PT15M
13,0,0,2023-11-16T09:30:00Z,PT15M
13,0,0,2023-11-16T09:45:00Z,PT15M
13,0,0,2023-11-16T10:00:00Z,PT15M
13,0,0,2023-11-16T10:15:00Z,PT15M
13,0,0,2023-11-16T10:30:00Z,PT15M
13,0,0,2023-11-16T10:45:00Z,PT15M
13,0,0,2023-11-16T11:00:00Z,PT15M
13,0,0,2023-11-16T11:15:00Z,PT15M
12,0,0,2023-11-16T11:30:00Z,PT15M
12,0,0,2023-11-16T11:45:00Z,PT15M
12,0,0,2023-11-16T12:00:00Z,PT15M
12,0,0,2023-11-16T12:15:00Z,PT15M
12,0,0,2023-11-16T12:30:00Z,PT15M
12,0,0,2023-11-16T12:45:00Z,PT15M
12,0,0,2023-11-16T13:00:00Z,PT15M
12,0,0,2023-11-16T13:15:00Z,PT15M
12,0,0,2023-11-16T13:30:00Z,PT15M
12,0,0,2023-11-16T13:45:00Z,PT15M
12,0,0,2023-11-16T14:00:00Z,PT15M
12,0,0,2023-11-16T14:15:00Z,PT15M
12,0,0,2023-11-16T14:30:00Z,PT15M
13,0,0,2023-11-16T14:45:00Z,PT15M
13,0,1,2023-11-16T15:00:00Z,PT15M
13,12,18,2023-11-16T15:15:00Z,PT15M
13,147,45,2023-11-16T15:30:00Z,PT15M
13,337,87,2023-11-16T15:45:00Z,PT15M
14,381,123,2023-11-16T16:00:00Z,PT15M
14,398,157,2023-11-16T16:15:00Z,PT15M
14,282,177,2023-11-16T16:30:00Z,PT15M
15,567,243,2023-11-16T16:45:00Z,PT15M
15,521,270,2023-11-16T17:00:00Z,PT15M
15,430,287,2023-11-16T17:15:00Z,PT15M
16,404,310,2023-11-16T17:30:00Z,PT15M
16,353,325,2023-11-16T17:45:00Z,PT15M
16,491,375,2023-11-16T18:00:00Z,PT15M
17,498,397,2023-11-16T18:15:00Z,PT15M
17,414,398,2023-11-16T18:30:00Z,PT15M
17,309,388,2023-11-16T18:45:00Z,PT15M
18,26,305,2023-11-16T19:00:00Z,PT15M
18,0,288,2023-11-16T19:15:00Z,PT15M
18,116,358,2023-11-16T19:30:00Z,PT15M
18,366,436,2023-11-16T19:45:00Z,PT15M
19,409,449,2023-11-16T20:00:00Z,PT15M
19,283,414,2023-11-16T20:15:00Z,PT15M
19,321,421,2023-11-16T20:30:00Z,PT15M
19,308,411,2023-11-16T20:45:00Z,PT15M
19,385,420,2023-11-16T21:00:00Z,PT15M
19,396,410,2023-11-16T21:15:00Z,PT15M
19,129,328,2023-11-16T21:30:00Z,PT15M
19,261,348,2023-11-16T21:45:00Z,PT15M
19,218,319,2023-11-16T22:00:00Z,PT15M
19,0,216,2023-11-16T22:15:00Z,PT15M
19,373,308,2023-11-16T22:30:00Z,PT15M
19,197,250,2023-11-16T22:45:00Z,PT15M
19,0,181,2023-11-16T23:00:00Z,PT15M
19,97,182,2023-11-16T23:15:00Z,PT15M
19,9,129,2023-11-16T23:30:00Z,PT15M
19,193,142,2023-11-16T23:45:00Z,PT15M
19,318,123,2023-11-17T00:00:00Z,PT15M
19,235,87,2023-11-17T00:15:00Z,PT15M
19,83,49,2023-11-17T00:30:00Z,PT15M
19,0,15,2023-11-17T00:45:00Z,PT15M
19,0,1,2023-11-17T01:00:00Z,PT15M
18,0,0,2023-11-17T01:15:00Z,PT15M
18,0,0,2023-11-17T01:30:00Z,PT15M
18,0,0,2023-11-17T01:45:00Z,PT15M
17,0,0,2023-11-17T02:00:00Z,PT15M
17,0,0,2023-11-17T02:15:00Z,PT15M
17,0,0,2023-11-17T02:30:00Z,PT15M
17,0,0,2023-11-17T02:45:00Z,PT15M
16,0,0,2023-11-17T03:00:00Z,PT15M
16,0,0,2023-11-17T03:15:00Z,PT15M
16,0,0,2023-11-17T03:30:00Z,PT15M
16,0,0,2023-11-17T03:45:00Z,PT15M
16,0,0,2023-11-17T04:00:00Z,PT15M
16,0,0,2023-11-17T04:15:00Z,PT15M
16,0,0,2023-11-17T04:30:00Z,PT15M
16,0,0,2023-11-17T04:45:00Z,PT15M
15,0,0,2023-11-17T05:00:00Z,PT15M
15,0,0,2023-11-17T05:15:00Z,PT15M
15,0,0,2023-11-17T05:30:00Z,PT15M
15,0,0,2023-11-17T05:45:00Z,PT15M
15,0,0,2023-11-17T06:00:00Z,PT15M
15,0,0,2023-11-17T06:15:00Z,PT15M
15,0,0,2023-11-17T06:30:00Z,PT15M
15,0,0,2023-11-17T06:45:00Z,PT15M
15,0,0,2023-11-17T07:00:00Z,PT15M
14,0,0,2023-11-17T07:15:00Z,PT15M
14,0,0,2023-11-17T07:30:00Z,PT15M
14,0,0,2023-11-17T07:45:00Z,PT15M
13,0,0,2023-11-17T08:00:00Z,PT15M
13,0,0,2023-11-17T08:15:00Z,PT15M
13,0,0,2023-11-17T08:30:00Z,PT15M
13,0,0,2023-11-17T08:45:00Z,PT15M
13,0,0,2023-11-17T09:00:00Z,PT15M
13,0,0,2023-11-17T09:15:00Z,PT15M
13,0,0,2023-11-17T09:30:00Z,PT15M
13,0,0,2023-11-17T09:45:00Z,PT15M
13,0,0,2023-11-17T10:00:00Z,PT15M
12,0,0,2023-11-17T10:15:00Z,PT15M
12,0,0,2023-11-17T10:30:00Z,PT15M
12,0,0,2023-11-17T10:45:00Z,PT15M
12,0,0,2023-11-17T11:00:00Z,PT15M
12,0,0,2023-11-17T11:15:00Z,PT15M
12,0,0,2023-11-17T11:30:00Z,PT15M
12,0,0,2023-11-17T11:45:00Z,PT15M
11,0,0,2023-11-17T12:00:00Z,PT15M
11,0,0,2023-11-17T12:15:00Z,PT15M
11,0,0,2023-11-17T12:30:00Z,PT15M
11,0,0,2023-11-17T12:45:00Z,PT15M
11,0,0,2023-11-17T13:00:00Z,PT15M
11,0,0,2023-11-17T13:15:00Z,PT15M
11,0,0,2023-11-17T13:30:00Z,PT15M
11,0,0,2023-11-17T13:45:00Z,PT15M
11,0,0,2023-11-17T14:00:00Z,PT15M
11,0,0,2023-11-17T14:15:00Z,PT15M
11,0,0,2023-11-17T14:30:00Z,PT15M
11,0,0,2023-11-17T14:45:00Z,PT15M
11,0,1,2023-11-17T15:00:00Z,PT15M
11,9,16,2023-11-17T15:15:00Z,PT15M
12,177,46,2023-11-17T15:30:00Z,PT15M
12,270,79,2023-11-17T15:45:00Z,PT15M
12,299,113,2023-11-17T16:00:00Z,PT15M
13,371,151,2023-11-17T16:15:00Z,PT15M
13,291,176,2023-11-17T16:30:00Z,PT15M
14,570,241,2023-11-17T16:45:00Z,PT15M
14,540,270,2023-11-17T17:00:00Z,PT15M
15,649,317,2023-11-17T17:15:00Z,PT15M
15,680,353,2023-11-17T17:30:00Z,PT15M
16,707,386,2023-11-17T17:45:00Z,PT15M
16,732,416,2023-11-17T18:00:00Z,PT15M
16,754,444,2023-11-17T18:15:00Z,PT15M
17,773,469,2023-11-17T18:30:00Z,PT15M
17,707,474,2023-11-17T18:45:00Z,PT15M
18,526,451,2023-11-17T19:00:00Z,PT15M
18,724,504,2023-11-17T19:15:00Z,PT15M
19,815,532,2023-11-17T19:30:00Z,PT15M
19,597,489,2023-11-17T19:45:00Z,PT15M
19,49,307,2023-11-17T20:00:00Z,PT15M
20,6,284,2023-11-17T20:15:00Z,PT15M
20,55,340,2023-11-17T20:30:00Z,PT15M
20,397,432,2023-11-17T20:45:00Z,PT15M
20,123,349,2023-11-17T21:00:00Z,PT15M
20,113,335,2023-11-17T21:15:00Z,PT15M
20,108,321,2023-11-17T21:30:00Z,PT15M
20,274,349,2023-11-17T21:45:00Z,PT15M
20,35,251,2023-11-17T22:00:00Z,PT15M
20,135,273,2023-11-17T22:15:00Z,PT15M
20,10,186,2023-11-17T22:30:00Z,PT15M
19,0,94,2023-11-17T22:45:00Z,PT15M
19,0,75,2023-11-17T23:00:00Z,PT15M
19,0,93,2023-11-17T23:15:00Z,PT15M
19,0,118,2023-11-17T23:30:00Z,PT15M
19,0,106,2023-11-17T23:45:00Z,PT15M
18,0,62,2023-11-18T00:00:00Z,PT15M
18,0,38,2023-11-18T00:15:00Z,PT15M
18,0,28,2023-11-18T00:30:00Z,PT15M
18,0,13,2023-11-18T00:45:00Z,PT15M
18,0,1,2023-11-18T01:00:00Z,PT15M
17,0,0,2023-11-18T01:15:00Z,PT15M
17,0,0,2023-11-18T01:30:00Z,PT15M
17,0,0,2023-11-18T01:45:00Z,PT15M
17,0,0,2023-11-18T02:00:00Z,PT15M
17,0,0,2023-11-18T02:15:00Z,PT15M
17,0,0,2023-11-18T02:30:00Z,PT15M
17,0,0,2023-11-18T02:45:00Z,PT15M
17,0,0,2023-11-18T03:00:00Z,PT15M
17,0,0,2023-11-18T03:15:00Z,PT15M
16,0,0,2023-11-18T03:30:00Z,PT15M
16,0,0,2023-11-18T03:45:00Z,PT15M
16,0,0,2023-11-18T04:00:00Z,PT15M
16,0,0,2023-11-18T04:15:00Z,PT15M
16,0,0,2023-11-18T04:30:00Z,PT15M
16,0,0,2023-11-18T04:45:00Z,PT15M
16,0,0,2023-11-18T05:00:00Z,PT15M
16,0,0,2023-11-18T05:15:00Z,PT15M
16,0,0,2023-11-18T05:30:00Z,PT15M
16,0,0,2023-11-18T05:45:00Z,PT15M
16,0,0,2023-11-18T06:00:00Z,PT15M
16,0,0,2023-11-18T06:15:00Z,PT15M
16,0,0,2023-11-18T06:30:00Z,PT15M
16,0,0,2023-11-18T06:45:00Z,PT15M
16,0,0,2023-11-18T07:00:00Z,PT15M
16,0,0,2023-11-18T07:15:00Z,PT15M
16,0,0,2023-11-18T07:30:00Z,PT15M
16,0,0,2023-11-18T07:45:00Z,PT15M
16,0,0,2023-11-18T08:00:00Z,PT15M
16,0,0,2023-11-18T08:15:00Z,PT15M
16,0,0,2023-11-18T08:30:00Z,PT15M
16,0,0,2023-11-18T08:45:00Z,PT15M
16,0,0,2023-11-18T09:00:00Z,PT15M
16,0,0,2023-11-18T09:15:00Z,PT15M
16,0,0,2023-11-18T09:30:00Z,PT15M
16,0,0,2023-11-18T09:45:00Z,PT15M
15,0,0,2023-11-18T10:00:00Z,PT15M
15,0,0,2023-11-18T10:15:00Z,PT15M
15,0,0,2023-11-18T10:30:00Z,PT15M
15,0,0,2023-11-18T10:45:00Z,PT15M
15,0,0,2023-11-18T11:00:00Z,PT15M
15,0,0,2023-11-18T11:15:00Z,PT15M
15,0,0,2023-11-18T11:30:00Z,PT15M
15,0,0,2023-11-18T11:45:00Z,PT15M
15,0,0,2023-11-18T12:00:00Z,PT15M
15,0,0,2023-11-18T12:15:00Z,PT15M
15,0,0,2023-11-18T12:30:00Z,PT15M
15,0,0,2023-11-18T12:45:00Z,PT15M
15,0,0,2023-11-18T13:00:00Z,PT15M
15,0,0,2023-11-18T13:15:00Z,PT15M
15,0,0,2023-11-18T13:30:00Z,PT15M
15,0,0,2023-11-18T13:45:00Z,PT15M
15,0,0,2023-11-18T14:00:00Z,PT15M
15,0,0,2023-11-18T14:15:00Z,PT15M
15,0,0,2023-11-18T14:30:00Z,PT15M
15,0,0,2023-11-18T14:45:00Z,PT15M
15,0,0,2023-11-18T15:00:00Z,PT15M
16,0,10,2023-11-18T15:15:00Z,PT15M
16,45,36,2023-11-18T15:30:00Z,PT15M
16,12,59,2023-11-18T15:45:00Z,PT15M
16,80,93,2023-11-18T16:00:00Z,PT15M
16,52,111,2023-11-18T16:15:00Z,PT15M
16,73,144,2023-11-18T16:30:00Z,PT15M
16,243,195,2023-11-18T16:45:00Z,PT15M
17,154,206,2023-11-18T17:00:00Z,PT15M
17,112,223,2023-11-18T17:15:00Z,PT15M
17,66,234,2023-11-18T17:30:00Z,PT15M
17,43,247,2023-11-18T17:45:00Z,PT15M
17,63,271,2023-11-18T18:00:00Z,PT15M
17,0,211,2023-11-18T18:15:00Z,PT15M
18,0,237,2023-11-18T18:30:00Z,PT15M
18,0,202,2023-11-18T18:45:00Z,PT15M
18,0,137,2023-11-18T19:00:00Z,PT15M
18,0,103,2023-11-18T19:15:00Z,PT15M
18,0,168,2023-11-18T19:30:00Z,PT15M
18,0,143,2023-11-18T19:45:00Z,PT15M
18,0,199,2023-11-18T20:00:00Z,PT15M
18,0,195,2023-11-18T20:15:00Z,PT15M
18,0,159,2023-11-18T20:30:00Z,PT15M
18,0,171,2023-11-18T20:45:00Z,PT15M
18,0,178,2023-11-18T21:00:00Z,PT15M
18,0,189,2023-11-18T21:15:00Z,PT15M
18,0,219,2023-11-18T21:30:00Z,PT15M
18,0,176,2023-11-18T21:45:00Z,PT15M
18,35,238,2023-11-18T22:00:00Z,PT15M
17,34,231,2023-11-18T22:15:00Z,PT15M
18,54,238,2023-11-18T22:30:00Z,PT15M
18,0,156,2023-11-18T22:45:00Z,PT15M
18,0,152,2023-11-18T23:00:00Z,PT15M
18,0,142,2023-11-18T23:15:00Z,PT15M
18,0,84,2023-11-18T23:30:00Z,PT15M
17,0,105,2023-11-18T23:45:00Z,PT15M
17,0,53,2023-11-19T00:00:00Z,PT15M
17,50,58,2023-11-19T00:15:00Z,PT15M
17,180,51,2023-11-19T00:30:00Z,PT15M
17,13,20,2023-11-19T00:45:00Z,PT15M
17,0,2,2023-11-19T01:00:00Z,PT15M
17,0,0,2023-11-19T01:15:00Z,PT15M
17,0,0,2023-11-19T01:30:00Z,PT15M
17,0,0,2023-11-19T01:45:00Z,PT15M
17,0,0,2023-11-19T02:00:00Z,PT15M
17,0,0,2023-11-19T02:15:00Z,PT15M
17,0,0,2023-11-19T02:30:00Z,PT15M
16,0,0,2023-11-19T02:45:00Z,PT15M
16,0,0,2023-11-19T03:00:00Z,PT15M
16,0,0,2023-11-19T03:15:00Z,PT15M
16,0,0,2023-11-19T03:30:00Z,PT15M
16,0,0,2023-11-19T03:45:00Z,PT15M
16,0,0,2023-11-19T04:00:00Z,PT15M
16,0,0,2023-11-19T04:15:00Z,PT15M
16,0,0,2023-11-19T04:30:00Z,PT15M
16,0,0,2023-11-19T04:45:00Z,PT15M
16,0,0,2023-11-19T05:00:00Z,PT15M
15,0,0,2023-11-19T05:15:00Z,PT15M
15,0,0,2023-11-19T05:30:00Z,PT15M
15,0,0,2023-11-19T05:45:00Z,PT15M
15,0,0,2023-11-19T06:00:00Z,PT15M
14,0,0,2023-11-19T06:15:00Z,PT15M
14,0,0,2023-11-19T06:30:00Z,PT15M
14,0,0,2023-11-19T06:45:00Z,PT15M
14,0,0,2023-11-19T07:00:00Z,PT15M
14,0,0,2023-11-19T07:15:00Z,PT15M
13,0,0,2023-11-19T07:30:00Z,PT15M
13,0,0,2023-11-19T07:45:00Z,PT15M
13,0,0,2023-11-19T08:00:00Z,PT15M
13,0,0,2023-11-19T08:15:00Z,PT15M
12,0,0,2023-11-19T08:30:00Z,PT15M
12,0,0,2023-11-19T08:45:00Z,PT15M
12,0,0,2023-11-19T09:00:00Z,PT15M
12,0,0,2023-11-19T09:15:00Z,PT15M
12,0,0,2023-11-19T09:30:00Z,PT15M
11,0,0,2023-11-19T09:45:00Z,PT15M
11,0,0,2023-11-19T10:00:00Z,PT15M
10,0,0,2023-11-19T10:15:00Z,PT15M
10,0,0,2023-11-19T10:30:00Z,PT15M
10,0,0,2023-11-19T10:45:00Z,PT15M
10,0,0,2023-11-19T11:00:00Z,PT15M
10,0,0,2023-11-19T11:15:00Z,PT15M
10,0,0,2023-11-19T11:30:00Z,PT15M
9,0,0,2023-11-19T11:45:00Z,PT15M
9,0,0,2023-11-19T12:00:00Z,PT15M
9,0,0,2023-11-19T12:15:00Z,PT15M
9,0,0,2023-11-19T12:30:00Z,PT15M
9,0,0,2023-11-19T12:45:00Z,PT15M
9,0,0,2023-11-19T13:00:00Z,PT15M
9,0,0,2023-11-19T13:15:00Z,PT15M
9,0,0,2023-11-19T13:30:00Z,PT15M
8,0,0,2023-11-19T13:45:00Z,PT15M
8,0,0,2023-11-19T14:00:00Z,PT15M
8,0,0,2023-11-19T14:15:00Z,PT15M
8,0,0,2023-11-19T14:30:00Z,PT15M
8,0,0,2023-11-19T14:45:00Z,PT15M
8,0,0,2023-11-19T15:00:00Z,PT15M
8,71,17,2023-11-19T15:15:00Z,PT15M
9,307,50,2023-11-19T15:30:00Z,PT15M
9,474,90,2023-11-19T15:45:00Z,PT15M
9,564,132,2023-11-19T16:00:00Z,PT15M
10,633,175,2023-11-19T16:15:00Z,PT15M
11,686,218,2023-11-19T16:30:00Z,PT15M
11,729,259,2023-11-19T16:45:00Z,PT15M
12,765,300,2023-11-19T17:00:00Z,PT15M
13,793,338,2023-11-19T17:15:00Z,PT15M
13,817,374,2023-11-19T17:30:00Z,PT15M
13,839,408,2023-11-19T17:45:00Z,PT15M
14,859,439,2023-11-19T18:00:00Z,PT15M
14,876,467,2023-11-19T18:15:00Z,PT15M
14,890,492,2023-11-19T18:30:00Z,PT15M
15,901,513,2023-11-19T18:45:00Z,PT15M
15,908,531,2023-11-19T19:00:00Z,PT15M
15,914,545,2023-11-19T19:15:00Z,PT15M
15,918,555,2023-11-19T19:30:00Z,PT15M
16,921,561,2023-11-19T19:45:00Z,PT15M
16,922,564,2023-11-19T20:00:00Z,PT15M
16,921,563,2023-11-19T20:15:00Z,PT15M
16,920,557,2023-11-19T20:30:00Z,PT15M
16,917,548,2023-11-19T20:45:00Z,PT15M
17,912,536,2023-11-19T21:00:00Z,PT15M
17,905,519,2023-11-19T21:15:00Z,PT15M
17,897,499,2023-11-19T21:30:00Z,PT15M
17,888,476,2023-11-19T21:45:00Z,PT15M
17,875,449,2023-11-19T22:00:00Z,PT15M
17,860,419,2023-11-19T22:15:00Z,PT15M
17,842,386,2023-11-19T22:30:00Z,PT15M
17,820,351,2023-11-19T22:45:00Z,PT15M
17,794,313,2023-11-19T23:00:00Z,PT15M
17,762,272,2023-11-19T23:15:00Z,PT15M
17,723,231,2023-11-19T23:30:00Z,PT15M
17,675,188,2023-11-19T23:45:00Z,PT15M
17,598,144,2023-11-20T00:00:00Z,PT15M
17,536,103,2023-11-20T00:15:00Z,PT15M
16,412,63,2023-11-20T00:30:00Z,PT15M
16,109,25,2023-11-20T00:45:00Z,PT15M
15,8,2,2023-11-20T01:00:00Z,PT15M
15,0,0,2023-11-20T01:15:00Z,PT15M
14,0,0,2023-11-20T01:30:00Z,PT15M
14,0,0,2023-11-20T01:45:00Z,PT15M
14,0,0,2023-11-20T02:00:00Z,PT15M
13,0,0,2023-11-20T02:15:00Z,PT15M
13,0,0,2023-11-20T02:30:00Z,PT15M
13,0,0,2023-11-20T02:45:00Z,PT15M
13,0,0,2023-11-20T03:00:00Z,PT15M
12,0,0,2023-11-20T03:15:00Z,PT15M
12,0,0,2023-11-20T03:30:00Z,PT15M
12,0,0,2023-11-20T03:45:00Z,PT15M
12,0,0,2023-11-20T04:00:00Z,PT15M
12,0,0,2023-11-20T04:15:00Z,PT15M
12,0,0,2023-11-20T04:30:00Z,PT15M
12,0,0,2023-11-20T04:45:00Z,PT15M
12,0,0,2023-11-20T05:00:00Z,PT15M
11,0,0,2023-11-20T05:15:00Z,PT15M
11,0,0,2023-11-20T05:30:00Z,PT15M
11,0,0,2023-11-20T05:45:00Z,PT15M
11,0,0,2023-11-20T06:00:00Z,PT15M
11,0,0,2023-11-20T06:15:00Z,PT15M
11,0,0,2023-11-20T06:30:00Z,PT15M
11,0,0,2023-11-20T06:45:00Z,PT15M
11,0,0,2023-11-20T07:00:00Z,PT15M
11,0,0,2023-11-20T07:15:00Z,PT15M
11,0,0,2023-11-20T07:30:00Z,PT15M
11,0,0,2023-11-20T07:45:00Z,PT15M
11,0,0,2023-11-20T08:00:00Z,PT15M
11,0,0,2023-11-20T08:15:00Z,PT15M
11,0,0,2023-11-20T08:30:00Z,PT15M
11,0,0,2023-11-20T08:45:00Z,PT15M
11,0,0,2023-11-20T09:00:00Z,PT15M
11,0,0,2023-11-20T09:15:00Z,PT15M
11,0,0,2023-11-20T09:30:00Z,PT15M
11,0,0,2023-11-20T09:45:00Z,PT15M
11,0,0,2023-11-20T10:00:00Z,PT15M
10,0,0,2023-11-20T10:15:00Z,PT15M
10,0,0,2023-11-20T10:30:00Z,PT15M
10,0,0,2023-11-20T10:45:00Z,PT15M
10,0,0,2023-11-20T11:00:00Z,PT15M
10,0,0,2023-11-20T11:15:00Z,PT15M
10,0,0,2023-11-20T11:30:00Z,PT15M
10,0,0,2023-11-20T11:45:00Z,PT15M
10,0,0,2023-11-20T12:00:00Z,PT15M
10,0,0,2023-11-20T12:15:00Z,PT15M
10,0,0,2023-11-20T12:30:00Z,PT15M
9,0,0,2023-11-20T12:45:00Z,PT15M
9,0,0,2023-11-20T13:00:00Z,PT15M
9,0,0,2023-11-20T13:15:00Z,PT15M
9,0,0,2023-11-20T13:30:00Z,PT15M
9,0,0,2023-11-20T13:45:00Z,PT15M
9,0,0,2023-11-20T14:00:00Z,PT15M
9,0,0,2023-11-20T14:15:00Z,PT15M
10,0,0,2023-11-20T14:30:00Z,PT15M
10,0,0,2023-11-20T14:45:00Z,PT15M
10,0,0,2023-11-20T15:00:00Z,PT15M
10,91,16,2023-11-20T15:15:00Z,PT15M
10,362,50,2023-11-20T15:30:00Z,PT15M
11,543,90,2023-11-20T15:45:00Z,PT15M
11,626,133,2023-11-20T16:00:00Z,PT15M
11,690,176,2023-11-20T16:15:00Z,PT15M
12,740,220,2023-11-20T16:30:00Z,PT15M
13,780,262,2023-11-20T16:45:00Z,PT15M
13,812,303,2023-11-20T17:00:00Z,PT15M
14,839,341,2023-11-20T17:15:00Z,PT15M
14,861,378,2023-11-20T17:30:00Z,PT15M
14,877,411,2023-11-20T17:45:00Z,PT15M
14,889,442,2023-11-20T18:00:00Z,PT15M
15,898,470,2023-11-20T18:15:00Z,PT15M
15,906,494,2023-11-20T18:30:00Z,PT15M
15,913,515,2023-11-20T18:45:00Z,PT15M
16,920,533,2023-11-20T19:00:00Z,PT15M
16,926,547,2023-11-20T19:15:00Z,PT15M
16,930,557,2023-11-20T19:30:00Z,PT15M
17,932,564,2023-11-20T19:45:00Z,PT15M
17,933,566,2023-11-20T20:00:00Z,PT15M
17,933,565,2023-11-20T20:15:00Z,PT15M
18,932,560,2023-11-20T20:30:00Z,PT15M
18,925,551,2023-11-20T20:45:00Z,PT15M
18,913,537,2023-11-20T21:00:00Z,PT15M
19,899,520,2023-11-20T21:15:00Z,PT15M
19,883,499,2023-11-20T21:30:00Z,PT15M
19,868,475,2023-11-20T21:45:00Z,PT15M
19,855,448,2023-11-20T22:00:00Z,PT15M
19,839,418,2023-11-20T22:15:00Z,PT15M
19,819,385,2023-11-20T22:30:00Z,PT15M
19,796,349,2023-11-20T22:45:00Z,PT15M
19,768,311,2023-11-20T23:00:00Z,PT15M
19,733,271,2023-11-20T23:15:00Z,PT15M
19,611,221,2023-11-20T23:30:00Z,PT15M
19,642,186,2023-11-20T23:45:00Z,PT15M
19,544,141,2023-11-21T00:00:00Z,PT15M
18,499,101,2023-11-21T00:15:00Z,PT15M
18,378,61,2023-11-21T00:30:00Z,PT15M
17,125,25,2023-11-21T00:45:00Z,PT15M
16,5,2,2023-11-21T01:00:00Z,PT15M
16,0,0,2023-11-21T01:15:00Z,PT15M
15,0,0,2023-11-21T01:30:00Z,PT15M
15,0,0,2023-11-21T01:45:00Z,PT15M
14,0,0,2023-11-21T02:00:00Z,PT15M
13,0,0,2023-11-21T02:15:00Z,PT15M
13,0,0,2023-11-21T02:30:00Z,PT15M
13,0,0,2023-11-21T02:45:00Z,PT15M
12,0,0,2023-11-21T03:00:00Z,PT15M
12,0,0,2023-11-21T03:15:00Z,PT15M
12,0,0,2023-11-21T03:30:00Z,PT15M
12,0,0,2023-11-21T03:45:00Z,PT15M
12,0,0,2023-11-21T04:00:00Z,PT15M
11,0,0,2023-11-21T04:15:00Z,PT15M
11,0,0,2023-11-21T04:30:00Z,PT15M
11,0,0,2023-11-21T04:45:00Z,PT15M
